source_set,source_path,package_name,declaring_type,declaring_type_kind,member_name,member_kind,parameter_types,visibility,modifiers,return_type,throws_types,annotations,type_parameters,line_number
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticHistoryTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticHistoryTest","CLASS","testInitialStateIsEmpty","METHOD","","package-private","","void","","@Test","","38"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticHistoryTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticHistoryTest","CLASS","testAddEvictsOldestSampleAtCapacity","METHOD","","package-private","","void","","@Test","","48"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticHistoryTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticHistoryTest","CLASS","testAsListReturnsImmutableSnapshot","METHOD","","package-private","","void","","@SuppressWarnings(""DataFlowIssue"") | @Test","","65"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticHistoryTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticHistoryTest","CLASS","testAsListReturnsIndependentSnapshot","METHOD","","package-private","","void","","@Test","","76"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticHistoryTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticHistoryTest","CLASS","testClearRemovesSamples","METHOD","","package-private","","void","","@Test","","91"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricLabelKeyTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricLabelKeyTest","CLASS","loadMainPropertyKeys","METHOD","String","private","static","Set<String>","IOException","","","23"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricLabelKeyTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricLabelKeyTest","CLASS","allLabelKeys","METHOD","","private","static","List<String>","","","","39"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricLabelKeyTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricLabelKeyTest","CLASS","testAllLabelKeysResolveInEnglishBundle","METHOD","","package-private","","void","IOException","@Test","","56"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricLabelKeyTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricLabelKeyTest","CLASS","testAllLabelKeysResolveInGermanBundle","METHOD","","package-private","","void","IOException","@Test","","66"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricRowTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricRowTest","CLASS","assertMetricLayout","METHOD","List<? extends StatisticMetric<?>>, ExpectedMetric...","private","static","void","","","","21"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricRowTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricRowTest","CLASS","assertChartWindowSizes","METHOD","List<? extends StatisticMetric<?>>, int...","private","static","void","","","","31"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricRowTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricRowTest","CLASS","testConwayMetricRowLayout","METHOD","","package-private","","void","","@Test","","40"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricRowTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricRowTest","CLASS","testForestMetricRowLayout","METHOD","","package-private","","void","","@Test","","53"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricRowTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricRowTest","CLASS","testWatorMetricRowLayout","METHOD","","package-private","","void","","@Test","","66"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricRowTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricRowTest","CLASS","testEtpetsMetricRowLayout","METHOD","","package-private","","void","","@Test","","77"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricRowTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricRowTest","CLASS","testSnakeMetricRowLayout","METHOD","","package-private","","void","","@Test","","90"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricRowTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricRowTest","CLASS","testSugarMetricRowLayout","METHOD","","package-private","","void","","@Test","","107"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricRowTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricRowTest","CLASS","testReboundingMetricRowLayout","METHOD","","package-private","","void","","@Test","","118"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricRowTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricRowTest","CLASS","testLangtonMetricRowLayout","METHOD","","package-private","","void","","@Test","","129"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricRowTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricRowTest","CLASS","testMetricChartWindowSizes","METHOD","","package-private","","void","","@Test","","140"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricRowTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricRowTest","CLASS","testChartedMetricsShareWindowSizeWithinGroup","METHOD","","package-private","","void","","@Test","","153"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricTest","CLASS","testCanonicalConstructorStoresComponentsAndExtractsValue","METHOD","","package-private","","void","","@Test","","11"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricTest","CLASS","testFourArgumentConstructorCreatesUnchartedMetric","METHOD","","package-private","","void","","@Test","","33"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricTest","CLASS","testFiveArgumentConstructorUsesDefaultWindowForChartedMetric","METHOD","","package-private","","void","","@Test","","45"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricTest","CLASS","testFiveArgumentConstructorUsesZeroWindowForUnchartedMetric","METHOD","","package-private","","void","","@Test","","58"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricTest","CLASS","testConstructorRejectsBlankKey","METHOD","","package-private","","void","","@Test","","71"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricTest","CLASS","testConstructorRejectsBlankLabelKey","METHOD","","package-private","","void","","@Test","","83"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricTest","CLASS","testConstructorRejectsNonZeroWindowForUnchartedMetric","METHOD","","package-private","","void","","@Test","","95"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricTest","CLASS","testConstructorRejectsNonPositiveWindowForChartedMetric","METHOD","","package-private","","void","","@Test","","109"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricTest.TestStatistics","RECORD","getStepCount","METHOD","","public","","int","","@Override","","125"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticMetricTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticMetricTest.TestStatistics","RECORD","getGridStructure","METHOD","","public","","GridStructure","","@Override","","130"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticSampleTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticSampleTest","CLASS","testRecordComponents","METHOD","","package-private","","void","","@Test","","13"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticSampleTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticSampleTest","CLASS","testConstructorAcceptsZeroStepCount","METHOD","","package-private","","void","","@Test","","25"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticSampleTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticSampleTest","CLASS","testConstructorRejectsNegativeStepCount","METHOD","","package-private","","void","","@Test","","32"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticSampleTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticSampleTest","CLASS","testConstructorDefensivelyCopiesValuesAndPreservesOrder","METHOD","","package-private","","void","","@Test","","42"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticSampleTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticSampleTest","CLASS","testValuesIsUnmodifiable","METHOD","","package-private","","void","","@Test","","58"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/StatisticSampleTest.java","de.mkalb.etpetssim.simulations.core.model","StatisticSampleTest","CLASS","testConstructorPreservesNaNSentinel","METHOD","","package-private","","void","","@Test","","68"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/TimedStatisticsTrackingTest.java","de.mkalb.etpetssim.simulations.core.model","TimedStatisticsTrackingTest","CLASS","createConwayConfig","METHOD","","private","static","ConwayConfig","","","","24"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/TimedStatisticsTrackingTest.java","de.mkalb.etpetssim.simulations.core.model","TimedStatisticsTrackingTest","CLASS","createForestConfig","METHOD","","private","static","ForestConfig","","","","39"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/TimedStatisticsTrackingTest.java","de.mkalb.etpetssim.simulations.core.model","TimedStatisticsTrackingTest","CLASS","createWatorConfig","METHOD","","private","static","WatorConfig","","","","55"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/TimedStatisticsTrackingTest.java","de.mkalb.etpetssim.simulations.core.model","TimedStatisticsTrackingTest","CLASS","createEtpetsConfig","METHOD","","private","static","EtpetsConfig","","","","80"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/TimedStatisticsTrackingTest.java","de.mkalb.etpetssim.simulations.core.model","TimedStatisticsTrackingTest","CLASS","createEtpetsConfig","METHOD","int, int, double","private","static","EtpetsConfig","","","","87"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/TimedStatisticsTrackingTest.java","de.mkalb.etpetssim.simulations.core.model","TimedStatisticsTrackingTest","CLASS","createSnakeConfig","METHOD","","private","static","SnakeConfig","","","","105"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/TimedStatisticsTrackingTest.java","de.mkalb.etpetssim.simulations.core.model","TimedStatisticsTrackingTest","CLASS","createSugarConfig","METHOD","","private","static","SugarConfig","","","","126"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/TimedStatisticsTrackingTest.java","de.mkalb.etpetssim.simulations.core.model","TimedStatisticsTrackingTest","CLASS","createReboundingConfig","METHOD","","private","static","ReboundingConfig","","","","149"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/TimedStatisticsTrackingTest.java","de.mkalb.etpetssim.simulations.core.model","TimedStatisticsTrackingTest","CLASS","cancellationOnCheck","METHOD","int","private","static","SimulationInitializationCancellation","","","","164"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/TimedStatisticsTrackingTest.java","de.mkalb.etpetssim.simulations.core.model","TimedStatisticsTrackingTest","CLASS","createLangtonConfig","METHOD","","private","static","LangtonConfig","","","","173"
"test","app/src/test/java/de/mkalb/etpetssim/simulations/core/model/TimedStatisticsTrackingTest.java","de.mkalb.etpetssim.simulations.core.model","TimedStatisticsTrackingTest","CLASS","createLabConfig","METHOD","","private","static","LabConfig","","","","187"
